Chromosome	start	stop	geneID	orthoID	StartWithPR
IV	3966861	3968211	NCU08030	NA	3966761
IV	3968520	3970071	NCU08031	Ntsc1872	3968420
IV	3970303	3971250	NCU08032	Ntsc1873	3970203
IV	3971747	3974796	NCU08033	Ntsc7977	3971647
IV	3975538	3976852	NCU08034	NA	3975438
IV	3976674	3978357	NCU08035	Ntsc5302	3976574
IV	3978581	3982163	NCU08036	Ntsc5260	3978481
IV	3981922	3983344	NCU08037	Ntsc5283	3981822
IV	3984319	3987938	NCU08038	Ntsc5284	3984219
IV	3988310	3990013	NCU08039	NA	3988210
IV	3990906	3993632	NCU08040	NA	3990806
IV	3998043	3999176	NCU16830	NA	3997943
IV	4001190	4004643	NCU08042	Ntsc5296	4001090
IV	4007340	4008122	NCU08043	NA	4007240
IV	4011143	4012979	NCU08044	Ntsc5261	4011043
IV	4012832	4016679	NCU08045	Ntsc5285	4012732
IV	4018914	4021068	NCU08046	Ntsc5286	4018814
IV	4021312	4025082	NCU08047	Ntsc7978	4021212
IV	4029726	4031436	NCU08048	Ntsc1865	4029626
IV	4064859	4067114	NCU08695	Ntsc5262	4064759
IV	4067261	4071054	NCU08694	Ntsc5303	4067161
IV	4071760	4072107	NCU16831	NA	4071660
IV	4072108	4075127	NCU08693	NA	4072008
IV	4075275	4078182	NCU10927	Ntsc5287	4075175
IV	4078318	4082373	NCU08692	Ntsc1874	4078218
IV	4082383	4083839	NCU08691	Ntsc5288	4082283
IV	4084738	4085904	NCU10457	Ntsc1867	4084638
IV	4086896	4089090	NCU10458	Ntsc5304	4086796
IV	4090769	4095378	NCU08689	Ntsc5297	4090669
IV	4091898	4097300	NCU08688	Ntsc5305	4091798
IV	4097773	4099911	NCU08687	Ntsc5263	4097673
IV	4099901	4102740	NCU08686	Ntsc5289	4099801
IV	4103103	4104868	NCU10273	Ntsc5264	4103003
IV	4104617	4109427	NCU08685	Ntsc5290	4104517
IV	4112241	4113433	NCU16832	NA	4112141
IV	4113262	4114751	NCU16833	Ntsc1875	4113162
IV	4115324	4118378	NCU08683	Ntsc7979	4115224
IV	4119778	4120792	NCU16834	NA	4119678
IV	4121109	4126910	NCU08682	Ntsc5265	4121009
IV	4127528	4130424	NCU08681	Ntsc1876	4127428
IV	4131246	4131791	NCU08680	Ntsc5291	4131146
IV	4135400	4135815	NCU08679	Ntsc5266	4135300
IV	4136868	4138515	NCU08678	Ntsc5292	4136768
IV	4138583	4139382	NCU08677	NA	4138483
IV	4140691	4142222	NCU08676	Ntsc5267	4140591
IV	4146320	4151302	NCU08674	NA	4146220
IV	4152887	4153639	NCU08672	Ntsc5306	4152787
IV	4153391	4155854	NCU08671	Ntsc1877	4153291
IV	4156723	4158183	NCU08670	Ntsc1868	4156623
IV	4158607	4160984	NCU08669	Ntsc5293	4158507
IV	4161313	4162768	NCU08668	Ntsc5268	4161213
IV	4163770	4165061	NCU08667	Ntsc1878	4163670
IV	4165449	4167413	NCU08666	Ntsc1882	4165349
IV	4180254	4181672	NCU08664	Ntsc1881	4180154
IV	4181767	4183965	NCU08663	Ntsc5307	4181667
IV	4186015	4188252	NCU08662	Ntsc5313	4185915
IV	4188525	4190172	NCU08661	Ntsc1884	4188425
IV	4190161	4191643	NCU08660	Ntsc1883	4190061
IV	4192146	4195401	NCU11282	Ntsc5308	4192046
IV	4195662	4198630	NCU11283	Ntsc7980	4195562
IV	4198665	4202341	NCU08658	Ntsc5309	4198565
IV	4202614	4203142	NCU08657	Ntsc5315	4202514
IV	4204634	4206977	NCU08656	Ntsc5314	4204534
IV	4207236	4208361	NCU08655	Ntsc5310	4207136
IV	4210231	4211223	NCU08654	NA	4210131
IV	4214035	4216869	NCU08652	Ntsc5316	4213935
IV	4218260	4222142	NCU08651	Ntsc5311	4218160
IV	4222416	4225865	NCU08650	NA	4222316
IV	4226570	4227545	NCU08649	NA	4226470
IV	4228212	4229918	NCU08648	Ntsc5312	4228112
IV	4242983	4243578	NCU08646	Ntsc7794	4242883
IV	4244482	4245308	NCU08645	Ntsc7796	4244382
IV	4246083	4246905	NCU08644	NA	4245983
IV	4248244	4250307	NCU08643	Ntsc7795	4248144
IV	4301691	4304060	NCU07343	NA	4301591
IV	4305221	4307474	NCU07342	NA	4305121
IV	4308433	4309344	NCU07341	NA	4308333
IV	4311049	4314145	NCU07340	NA	4310949
IV	4315214	4315966	NCU07339	Ntsc2747	4315114
IV	4319803	4322059	NCU07338	Ntsc5317	4319703
IV	4325437	4326465	NCU07337	Ntsc1885	4325337
IV	4327999	4329934	NCU07336	NA	4327899
IV	4330308	4332976	NCU07335	Ntsc7981	4330208
IV	4334168	4337549	NCU07334	Ntsc5318	4334068
IV	4340022	4343331	NCU07333	Ntsc5326	4339922
IV	4343749	4345780	NCU07332	Ntsc5319	4343649
IV	4345645	4347081	NCU07331	Ntsc1887	4345545
IV	4347628	4352018	NCU07330	Ntsc5323	4347528
IV	4350560	4352305	NCU07329	Ntsc1886	4350460
IV	4352332	4353644	NCU16844	NA	4352232
IV	4353761	4356686	NCU16845	Ntsc5324	4353661
IV	4356652	4358581	NCU07327	Ntsc7982	4356552
IV	4359254	4361686	NCU07326	Ntsc5320	4359154
IV	4363329	4364696	NCU16846	Ntsc5325	4363229
IV	4364944	4365763	NCU07325	Ntsc5321	4364844
IV	4367319	4368460	NCU07324	Ntsc5322	4367219
IV	4368851	4369603	NCU07323	NA	4368751
IV	4371133	4373662	NCU07322	Ntsc5327	4371033
IV	4373923	4375314	NCU07321	Ntsc1888	4373823
IV	4375539	4377884	NCU07320	Ntsc5331	4375439
IV	4378046	4382149	NCU07319	Ntsc5328	4377946
IV	4382529	4384697	NCU07318	Ntsc5329	4382429
IV	4384711	4386946	NCU07317	Ntsc5332	4384611
IV	4389350	4390577	NCU07316	NA	4389250
IV	4389473	4394816	NCU16848	NA	4389373
IV	4396993	4400472	NCU07314	NA	4396893
IV	4401567	4404253	NCU16851	Ntsc5333	4401467
IV	4404446	4407909	NCU07313	Ntsc1889	4404346
IV	4412497	4414080	NCU07312	Ntsc7983	4412397
IV	4415379	4416731	NCU07311	Ntsc5330	4415279
IV	4416840	4417658	NCU16852	NA	4416740
IV	4418395	4419413	NCU07310	NA	4418295
IV	4419793	4422071	NCU07309	Ntsc1890	4419693
IV	4422480	4429129	NCU07308	NA	4422380
IV	4431604	4439201	NCU07307	NA	4431504
IV	4439605	4440554	NCU07306	NA	4439505
IV	4444292	4446964	NCU07305	Ntsc5336	4444192
IV	4464842	4466151	NCU07302	Ntsc1891	4464742
IV	4467047	4468305	NCU16854	NA	4466947
IV	4468262	4471734	NCU07301	NA	4468162
IV	4472390	4474962	NCU07300	Ntsc5334	4472290
IV	4475037	4476652	NCU07299	NA	4474937
IV	4477219	4478965	NCU07298	Ntsc5335	4477119
IV	4479073	4481597	NCU07297	Ntsc1892	4478973
IV	4484163	4487321	NCU07296	Ntsc7984	4484063
IV	4488416	4490450	NCU07295	Ntsc1893	4488316
IV	4490277	4491761	NCU07294	Ntsc7985	4490177
IV	4492013	4492910	NCU16856	NA	4491913
IV	4492990	4495706	NCU07293	Ntsc1894	4492890
IV	4503044	4504770	NCU16857	NA	4502944
IV	4505726	4508400	NCU07290	Ntsc5342	4505626
IV	4508624	4510918	NCU07289	NA	4508524
IV	4511726	4513180	NCU07288	NA	4511626
IV	4513115	4514500	NCU07287	Ntsc5338	4513015
IV	4515941	4518735	NCU07286	Ntsc5337	4515841
IV	4517346	4518350	NCU07285	Ntsc1895	4517246
IV	4520090	4523269	NCU07284	Ntsc5340	4519990
IV	4523395	4525327	NCU07283	Ntsc1896	4523295
IV	4527570	4532017	NCU07282	Ntsc5341	4527470
IV	4532625	4534989	NCU07281	Ntsc5339	4532525
IV	4535616	4538835	NCU07280	Ntsc1897	4535516
IV	4539347	4541262	NCU07279	Ntsc1898	4539247
IV	4546560	4549787	NCU07277	NA	4546460
IV	4550102	4555752	NCU07276	Ntsc5357	4550002
IV	4556098	4558893	NCU07275	Ntsc1900	4555998
IV	4559765	4562110	NCU07274	Ntsc1899	4559665
IV	4562261	4563309	NCU07273	Ntsc5347	4562161
IV	4563977	4564555	NCU07272	Ntsc1901	4563877
IV	4565637	4567812	NCU07271	Ntsc5348	4565537
IV	4568183	4569451	NCU07270	Ntsc1902	4568083
IV	4569439	4572146	NCU07269	NA	4569339
IV	4573211	4577202	NCU07268	Ntsc5352	4573111
IV	4577531	4578760	NCU07267	Ntsc5353	4577431
IV	4578607	4579916	NCU07266	Ntsc5343	4578507
IV	4580126	4581418	NCU07265	Ntsc5354	4580026
IV	4581676	4582993	NCU07264	Ntsc5349	4581576
IV	4582975	4584976	NCU07263	Ntsc5344	4582875
IV	4586141	4589012	NCU07262	Ntsc5345	4586041
IV	4589466	4591276	NCU07261	Ntsc5350	4589366
IV	4591338	4594949	NCU07260	Ntsc5358	4591238
IV	4594832	4596799	NCU07259	Ntsc5346	4594732
IV	4597176	4601422	NCU07258	Ntsc5351	4597076
IV	4603386	4606442	NCU07257	Ntsc5355	4603286
IV	4608333	4609578	NCU11346	NA	4608233
IV	4609837	4611585	NCU11347	Ntsc5356	4609737
IV	4612581	4615703	NCU07255	NA	4612481
IV	4614911	4616291	NCU16859	NA	4614811
IV	4616506	4617913	NCU07254	Ntsc5361	4616406
IV	4619173	4621493	NCU07253	NA	4619073
IV	4623425	4624830	NCU07252	Ntsc1903	4623325
IV	4634102	4634929	NCU07250	NA	4634002
IV	4660242	4663336	NCU06957	Ntsc1904	4660142
IV	4663077	4664687	NCU06958	Ntsc1905	4662977
IV	4664900	4667859	NCU06959	Ntsc5359	4664800
IV	4667957	4669687	NCU06960	Ntsc1907	4667857
IV	4669933	4671737	NCU06961	Ntsc1908	4669833
IV	4671660	4672904	NCU16860	NA	4671560
IV	4673483	4674868	NCU16861	Ntsc1906	4673383
IV	4675150	4678788	NCU06963	NA	4675050
IV	4679993	4681359	NCU06964	Ntsc5360	4679893
IV	4684170	4685401	NCU06965	Ntsc5367	4684070
IV	4690500	4691771	NCU06966	Ntsc5368	4690400
IV	4692429	4695063	NCU06967	Ntsc5371	4692329
IV	4695116	4697711	NCU06968	Ntsc5362	4695016
IV	4697784	4700541	NCU06969	Ntsc5363	4697684
IV	4701406	4704264	NCU06970	NA	4701306
IV	4706112	4709560	NCU06971	Ntsc5369	4706012
IV	4720297	4723025	NCU06973	Ntsc5372	4720197
IV	4723575	4725066	NCU06974	Ntsc5364	4723475
IV	4726332	4728819	NCU06975	NA	4726232
IV	4729512	4743787	NCU06976	NA	4729412
IV	4745779	4747548	NCU06977	Ntsc5365	4745679
IV	4747609	4749108	NCU06978	Ntsc5366	4747509
IV	4749672	4751171	NCU06979	Ntsc5370	4749572
IV	4751669	4756748	NCU06980	NA	4751569
IV	4758819	4762511	NCU06981	NA	4758719
IV	4763154	4765057	NCU16867	NA	4763054
IV	4766924	4768934	NCU06983	Ntsc5381	4766824
IV	4772613	4778714	NCU06984	Ntsc1923	4772513
IV	4779555	4782841	NCU06985	Ntsc1924	4779455
IV	4784136	4788497	NCU06986	NA	4784036
IV	4788401	4791562	NCU06987	Ntsc5382	4788301
IV	4792435	4797448	NCU06988	Ntsc5383	4792335
IV	4797546	4800058	NCU06989	Ntsc5384	4797446
IV	4803577	4807329	NCU06990	Ntsc5398	4803477
IV	4807469	4810028	NCU06991	Ntsc5411	4807369
IV	4811271	4813719	NCU06992	Ntsc1922	4811171
IV	4813809	4816565	NCU06993	Ntsc5385	4813709
IV	4816846	4819667	NCU06994	Ntsc5373	4816746
IV	4820128	4821038	NCU06995	Ntsc5412	4820028
IV	4821700	4824709	NCU06996	Ntsc5386	4821600
IV	4825013	4827291	NCU06997	Ntsc5399	4824913
IV	4825746	4827720	NCU06998	NA	4825646
IV	4828440	4833250	NCU06999	NA	4828340
IV	4835179	4837559	NCU07000	Ntsc1927	4835079
IV	4838135	4840565	NCU07001	Ntsc5387	4838035
IV	4841025	4850302	NCU07002	Ntsc1909	4840925
IV	4851842	4854795	NCU07003	Ntsc1925	4851742
IV	4859665	4864749	NCU07004	Ntsc5388	4859565
IV	4865028	4867282	NCU07005	Ntsc1926	4864928
IV	4870941	4874010	NCU07007	Ntsc5413	4870841
IV	4874002	4876098	NCU07008	Ntsc5389	4873902
IV	4883057	4883960	NCU07009	Ntsc5414	4882957
IV	4891614	4898342	NCU07010	NA	4891514
IV	4899811	4903611	NCU07011	Ntsc1912	4899711
IV	4904242	4908983	NCU07012	Ntsc5390	4904142
IV	4910296	4911495	NCU07013	Ntsc1915	4910196
IV	4910481	4912860	NCU07014	Ntsc5391	4910381
IV	4913060	4914882	NCU11345	Ntsc1928	4912960
IV	4915123	4916803	NCU07015	NA	4915023
IV	4917875	4920157	NCU07016	Ntsc1916	4917775
IV	4920140	4921834	NCU07017	Ntsc5392	4920040
IV	4923067	4927938	NCU07018	Ntsc1917	4922967
IV	4928278	4930684	NCU07019	Ntsc5374	4928178
IV	4931347	4934214	NCU07020	Ntsc1929	4931247
IV	4934427	4937670	NCU07021	Ntsc5375	4934327
IV	4941065	4942569	NCU07022	Ntsc5400	4940965
IV	4944313	4948024	NCU07023	NA	4944213
IV	4948586	4952179	NCU07024	Ntsc5415	4948486
IV	4959082	4962268	NCU07027	Ntsc5393	4958982
IV	4965027	4966489	NCU07028	Ntsc7988	4964927
IV	4966707	4970951	NCU07029	Ntsc1910	4966607
IV	4972032	4974107	NCU07030	Ntsc5376	4971932
IV	4974721	4975569	NCU07031	Ntsc5394	4974621
IV	4975867	4978094	NCU07032	Ntsc5416	4975767
IV	4978926	4980184	NCU07033	NA	4978826
IV	4980539	4982667	NCU07034	NA	4980439
IV	4983616	4987573	NCU07035	NA	4983516
IV	4988986	4989741	NCU07036	Ntsc1918	4988886
IV	4989460	4992315	NCU07037	Ntsc1911	4989360
IV	4993573	4994171	NCU07038	Ntsc5401	4993473
IV	4995336	4998915	NCU15829	Ntsc5417	4995236
IV	4999920	5001693	NCU07041	Ntsc5377	4999820
IV	5001707	5003385	NCU07042	NA	5001607
IV	5004406	5005991	NCU07043	Ntsc5402	5004306
IV	5006091	5007223	NCU07044	Ntsc5395	5005991
IV	5011437	5013062	NCU07046	Ntsc5378	5011337
IV	5013220	5014555	NCU07047	Ntsc7989	5013120
IV	5015540	5016701	NCU07048	NA	5015440
IV	5038300	5038954	NCU08846	Ntsc7986	5038200
IV	5040718	5041401	NCU08845	NA	5040618
IV	5045579	5049674	NCU08844	Ntsc5396	5045479
IV	5053305	5054010	NCU08843	NA	5053205
IV	5054699	5055272	NCU16875	NA	5054599
IV	5055827	5057269	NCU08842	Ntsc1913	5055727
IV	5060862	5063557	NCU08841	Ntsc1919	5060762
IV	5064227	5067572	NCU08840	Ntsc5379	5064127
IV	5068537	5071343	NCU08839	Ntsc5404	5068437
IV	5071805	5073692	NCU08838	Ntsc5405	5071705
IV	5074499	5076403	NCU08837	Ntsc5403	5074399
IV	5077423	5079517	NCU08836	Ntsc5406	5077323
IV	5080650	5082706	NCU08835	Ntsc5407	5080550
IV	5083594	5084985	NCU08834	Ntsc5408	5083494
IV	5086127	5087106	NCU08833	Ntsc5380	5086027
IV	5089750	5092199	NCU08832	Ntsc5409	5089650
IV	5094397	5096329	NCU08830	NA	5094297
IV	5096650	5097060	NCU16876	Ntsc7987	5096550
IV	5098594	5100144	NCU08829	Ntsc1920	5098494
IV	5100690	5104178	NCU08828	Ntsc5397	5100590
IV	5105266	5107160	NCU08827	NA	5105166
IV	5107094	5110082	NCU08826	Ntsc1914	5106994
IV	5110331	5111090	NCU16877	NA	5110231
IV	5111500	5112885	NCU08825	Ntsc1921	5111400
IV	5112766	5113946	NCU10777	NA	5112666
IV	5114407	5116167	NCU08824	Ntsc5410	5114307
IV	5117048	5119860	NCU08823	Ntsc5420	5116948
IV	5119140	5120144	NCU08822	NA	5119040
IV	5129322	5134569	NCU08821	Ntsc5421	5129222
IV	5137087	5142169	NCU08820	Ntsc5424	5136987
IV	5142229	5142904	NCU08818	Ntsc5425	5142129
IV	5144965	5147198	NCU08816	Ntsc5418	5144865
IV	5148855	5150823	NCU08814	Ntsc5426	5148755
IV	5152832	5154699	NCU08813	NA	5152732
IV	5155353	5157522	NCU08812	NA	5155253
IV	5158277	5160751	NCU08811	Ntsc5422	5158177
IV	5160973	5162246	NCU08810	Ntsc5419	5160873
IV	5162199	5164872	NCU08809	Ntsc5423	5162099
IV	5176440	5178927	NCU08807	Ntsc1930	5176340
IV	5187349	5190593	NCU08806	Ntsc5427	5187249
IV	5193186	5193970	NCU08805	NA	5193086
IV	5196113	5198283	NCU08804	Ntsc5434	5196013
IV	5198836	5200997	NCU08803	Ntsc5429	5198736
IV	5201582	5202759	NCU08802	NA	5201482
IV	5203608	5204387	NCU08801	Ntsc5435	5203508
IV	5205406	5206008	NCU08800	Ntsc1932	5205306
IV	5207835	5208918	NCU08799	Ntsc1931	5207735
IV	5250089	5250952	NCU09939	Ntsc1933	5249989
IV	5252808	5255015	NCU09937	Ntsc7990	5252708
IV	5257016	5259223	NCU09935	Ntsc5430	5256916
IV	5261954	5263452	NCU09933	Ntsc5431	5261854
IV	5264163	5266374	NCU09931	Ntsc5432	5264063
IV	5266703	5268938	NCU09930	Ntsc5428	5266603
IV	5272023	5273867	NCU09929	Ntsc5433	5271923
IV	5276791	5277219	NCU09926	NA	5276691
IV	5277522	5278842	NCU09924	Ntsc1934	5277422
IV	5279559	5281914	NCU09923	NA	5279459
IV	5282382	5285066	NCU09922	Ntsc5436	5282282
IV	5293578	5296349	NCU09917	NA	5293478
IV	5296170	5303095	NCU09915	NA	5296070
IV	5335044	5337532	NCU05321	NA	5334944
IV	5338305	5339153	NCU05320	Ntsc5508	5338205
IV	5340181	5342662	NCU05319	Ntsc5463	5340081
IV	5342934	5344361	NCU05318	Ntsc1948	5342834
IV	5345909	5351129	NCU05317	NA	5345809
IV	5353680	5359511	NCU05316	Ntsc5509	5353580
IV	5360488	5363007	NCU16888	Ntsc5464	5360388
IV	5364191	5367494	NCU05315	Ntsc5465	5364091
IV	5368034	5371018	NCU05314	Ntsc7993	5367934
IV	5371696	5373286	NCU05313	Ntsc5466	5371596
IV	5373404	5374686	NCU05312	Ntsc5437	5373304
IV	5374803	5376284	NCU05311	Ntsc1938	5374703
IV	5376882	5378777	NCU05309	Ntsc1955	5376782
IV	5379981	5383928	NCU05308	Ntsc5499	5379881
IV	5385070	5387559	NCU05307	Ntsc5467	5384970
IV	5393891	5395870	NCU05306	Ntsc1956	5393791
IV	5396058	5397838	NCU05305	Ntsc5468	5395958
IV	5398362	5401433	NCU05304	Ntsc5438	5398262
IV	5403585	5405926	NCU05303	Ntsc5469	5403485
IV	5407606	5409911	NCU05302	Ntsc1957	5407506
IV	5409994	5413192	NCU05301	Ntsc5439	5409894
IV	5413342	5416107	NCU05300	Ntsc1935	5413242
IV	5416304	5417974	NCU16889	Ntsc1939	5416204
IV	5418230	5419840	NCU05299	NA	5418130
IV	5420216	5423422	NCU05298	Ntsc5470	5420116
IV	5424951	5428329	NCU05296	Ntsc5471	5424851
IV	5428646	5430506	NCU05295	Ntsc1936	5428546
IV	5430428	5435515	NCU05294	Ntsc5472	5430328
IV	5437094	5438938	NCU05293	Ntsc1937	5436994
IV	5439023	5441022	NCU05292	NA	5438923
IV	5443936	5445760	NCU05291	NA	5443836
IV	5445109	5446624	NCU05290	Ntsc1940	5445009
IV	5446855	5449955	NCU05289	Ntsc5500	5446755
IV	5450123	5452609	NCU05288	Ntsc5473	5450023
IV	5453326	5455004	NCU05287	Ntsc5474	5453226
IV	5455175	5456294	NCU05286	NA	5455075
IV	5458170	5462816	NCU05285	Ntsc5510	5458070
IV	5469986	5470495	NCU05284	Ntsc5511	5469886
IV	5478794	5482696	NCU05282	Ntsc5512	5478694
IV	5482907	5484359	NCU05281	Ntsc5440	5482807
IV	5484484	5486367	NCU05280	Ntsc5441	5484384
IV	5486422	5488143	NCU05279	Ntsc5513	5486322
IV	5488641	5491425	NCU05278	Ntsc5475	5488541
IV	5495312	5495858	NCU05277	Ntsc5442	5495212
IV	5496113	5497744	NCU05276	Ntsc5514	5496013
IV	5497893	5499079	NCU05275	NA	5497793
IV	5499218	5501503	NCU16890	NA	5499118
IV	5501864	5503584	NCU05274	Ntsc5515	5501764
IV	5504593	5507203	NCU05273	Ntsc5443	5504493
IV	5507064	5508950	NCU05272	Ntsc1941	5506964
IV	5509823	5514832	NCU05271	NA	5509723
IV	5515675	5519930	NCU05270	Ntsc5501	5515575
IV	5521208	5524962	NCU05269	NA	5521108
IV	5526379	5529412	NCU05268	Ntsc7994	5526279
IV	5532449	5537507	NCU05267	Ntsc5476	5532349
IV	5538220	5543313	NCU05266	Ntsc5477	5538120
IV	5546783	5550425	NCU05265	Ntsc7995	5546683
IV	5550661	5552230	NCU05264	Ntsc5444	5550561
IV	5552150	5553147	NCU05263	Ntsc5478	5552050
IV	5553399	5555353	NCU05262	Ntsc1942	5553299
IV	5553543	5554427	NCU16891	Ntsc1949	5553443
IV	5555651	5559899	NCU05261	Ntsc5445	5555551
IV	5564533	5569217	NCU05260	NA	5564433
IV	5572402	5575655	NCU05259	Ntsc5446	5572302
IV	5576950	5581718	NCU05257	Ntsc5479	5576850
IV	5582416	5583827	NCU05256	Ntsc7996	5582316
IV	5586040	5588851	NCU05255	Ntsc7991	5585940
IV	5589860	5592280	NCU05254	Ntsc5480	5589760
IV	5592812	5595278	NCU05253	Ntsc5502	5592712
IV	5595479	5597177	NCU05252	Ntsc5447	5595379
IV	5596674	5598315	NCU05251	Ntsc5481	5596574
IV	5598616	5605645	NCU05250	Ntsc5448	5598516
IV	5609307	5610373	NCU16892	NA	5609207
IV	5613863	5615538	NCU10101	Ntsc5449	5613763
IV	5616941	5618945	NCU05248	Ntsc1950	5616841
IV	5620059	5625413	NCU05246	Ntsc5503	5619959
IV	5625890	5627944	NCU05245	Ntsc1943	5625790
IV	5628314	5629930	NCU05244	Ntsc5504	5628214
IV	5629845	5633122	NCU05243	NA	5629745
IV	5633288	5639362	NCU05242	NA	5633188
IV	5642527	5644325	NCU05240	Ntsc5450	5642427
IV	5644611	5649671	NCU05239	NA	5644511
IV	5650802	5656284	NCU05238	Ntsc5482	5650702
IV	5657471	5659415	NCU05237	Ntsc5483	5657371
IV	5662631	5664417	NCU05236	Ntsc1944	5662531
IV	5665455	5667073	NCU05235	NA	5665355
IV	5667210	5669399	NCU05234	Ntsc5484	5667110
IV	5669807	5671657	NCU05233	Ntsc5451	5669707
IV	5671762	5675326	NCU05232	Ntsc5516	5671662
IV	5675599	5676807	NCU05231	Ntsc1951	5675499
IV	5677785	5679468	NCU05230	Ntsc5452	5677685
IV	5679481	5680940	NCU05229	Ntsc1945	5679381
IV	5683622	5687646	NCU05228	Ntsc5505	5683522
IV	5686728	5688072	NCU05227	Ntsc5485	5686628
IV	5688294	5690710	NCU05226	Ntsc1952	5688194
IV	5690701	5693774	NCU05225	Ntsc5486	5690601
IV	5694151	5696982	NCU05224	Ntsc5487	5694051
IV	5697669	5698574	NCU16895	NA	5697569
IV	5698732	5702224	NCU16896	NA	5698632
IV	5702476	5704436	NCU05222	Ntsc5453	5702376
IV	5704605	5706110	NCU05221	Ntsc5488	5704505
IV	5706269	5707844	NCU05220	Ntsc5454	5706169
IV	5708273	5714330	NCU05219	NA	5708173
IV	5715089	5717335	NCU11146	Ntsc5489	5714989
IV	5717646	5719998	NCU05218	Ntsc5490	5717546
IV	5720246	5722347	NCU05217	Ntsc1953	5720146
IV	5721867	5724272	NCU05216	Ntsc5491	5721767
IV	5726517	5727703	NCU16897	NA	5726417
IV	5727734	5728671	NCU05214	NA	5727634
IV	5728643	5731913	NCU05213	Ntsc1946	5728543
IV	5733357	5735851	NCU05212	Ntsc5455	5733257
IV	5735987	5741245	NCU05211	Ntsc1947	5735887
IV	5741984	5743793	NCU05210	Ntsc1954	5741884
IV	5743894	5747538	NCU05208	NA	5743794
IV	5743949	5745200	NCU05209	NA	5743849
IV	5747427	5749027	NCU05207	Ntsc5492	5747327
IV	5749470	5750953	NCU16898	Ntsc5517	5749370
IV	5751253	5754729	NCU05206	Ntsc5493	5751153
IV	5761057	5764690	NCU05204	NA	5760957
IV	5765356	5767760	NCU05203	Ntsc5494	5765256
IV	5769195	5771094	NCU05202	Ntsc5456	5769095
IV	5773187	5775895	NCU05201	Ntsc5506	5773087
IV	5776486	5780577	NCU05200	Ntsc5457	5776386
IV	5780841	5786092	NCU05199	NA	5780741
IV	5787282	5789190	NCU05198	Ntsc5458	5787182
IV	5790091	5791165	NCU05197	NA	5789991
IV	5790221	5793688	NCU05196	NA	5790121
IV	5793912	5796404	NCU05195	NA	5793812
IV	5796280	5799796	NCU05194	Ntsc5495	5796180
IV	5800855	5803581	NCU05193	Ntsc5459	5800755
IV	5803696	5805628	NCU05192	Ntsc5460	5803596
IV	5806268	5807631	NCU05191	Ntsc5496	5806168
IV	5809929	5810747	NCU05190	Ntsc5461	5809829
IV	5810737	5812479	NCU05189	Ntsc5497	5810637
IV	5816743	5819374	NCU05188	Ntsc5462	5816643
IV	5819688	5821483	NCU05187	Ntsc5507	5819588
IV	5822204	5823145	NCU05186	Ntsc7992	5822104
IV	5824125	5827967	NCU05185	Ntsc5498	5824025
IV	5829566	5831498	NCU05184	NA	5829466
IV	5831764	5836241	NCU05183	NA	5831664
IV	5834812	5836862	NCU16901	NA	5834712
IV	5837767	5841680	NCU05182	NA	5837667
IV	5844077	5847442	NCU05180	NA	5843977
IV	5848609	5850702	NCU05179	NA	5848509
IV	5851070	5852551	NCU05178	NA	5850970
IV	5866626	5867116	NCU05177	NA	5866526
IV	5868124	5869498	NCU05176	NA	5868024
IV	5869810	5871864	NCU05175	NA	5869710
IV	5878979	5881084	NCU05173	NA	5878879
IV	5881421	5885111	NCU05172	NA	5881321
IV	5887564	5888184	NCU05171	NA	5887464
IV	5889233	5889980	NCU05170	NA	5889133
IV	5891781	5894885	NCU05169	Ntsc5518	5891681
IV	5895542	5898068	NCU05168	Ntsc5519	5895442
IV	5898045	5898932	NCU16902	NA	5897945
IV	5899198	5900384	NCU16903	Ntsc5524	5899098
IV	5901294	5902573	NCU05166	NA	5901194
IV	5903497	5905410	NCU05165	Ntsc5520	5903397
IV	5904592	5905524	NCU05164	Ntsc1958	5904492
IV	5905743	5906842	NCU05163	Ntsc1959	5905643
IV	5907077	5909108	NCU05162	Ntsc1960	5906977
IV	5910233	5911590	NCU05161	Ntsc5523	5910133
IV	5912162	5913850	NCU05160	Ntsc5522	5912062
IV	5913829	5914260	NCU16904	NA	5913729
IV	5928092	5930117	NCU10070	NA	5927992
IV	5937270	5937656	NCU16905	NA	5937170
IV	5939000	5940994	NCU10040	NA	5938900
IV	5941405	5943417	NCU10039	NA	5941305
IV	5943563	5945207	NCU10038	Ntsc5521	5943463
IV	5946299	5947549	NCU16906	NA	5946199
IV	5949691	5951318	NCU10037	NA	5949591
Mt	269	973	NCU16001	NA	169
Mt	973	1944	NCU16002	NA	873
Mt	6083	6892	NCU16003	NA	5983
Mt	8905	9636	NCU16004	NA	8805
Mt	14572	16098	NCU16005	NA	14472
Mt	21341	23092	NCU16006	NA	21241
Mt	23093	24985	NCU16007	NA	22993
Mt	25833	27191	NCU16009	NA	25733
Mt	25833	27595	NCU16008	NA	25733
Mt	27595	29196	NCU16010	NA	27495
Mt	27595	30641	NCU16011	NA	27495
Mt	27595	32288	NCU16012	NA	27495
Mt	33897	35243	NCU16014	NA	33797
Mt	33897	36651	NCU16015	NA	33797
Mt	33897	37651	NCU16013	NA	33797
Mt	39268	40941	NCU16016	NA	39168
Mt	40904	42784	NCU16017	NA	40804
Mt	43686	45918	NCU16018	NA	43586
Mt	44503	45417	NCU16019	NA	44403
